index,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
8718,Glen Iris,8 Renwick St,4,h,,SP,Jellis,9/09/2017,7.3,3146.0,4.0,2.0,2.0,643.0,310.0,1999.0,Boroondara City Council,-37.85251,145.07516,Southern Metropolitan,10412.0
12711,Kealba,46 Bundeena Av,4,h,800000.0,SP,Brad,3/03/2018,14.0,3021.0,4.0,2.0,2.0,526.0,186.0,1990.0,Brimbank City Council,-37.73152,144.82612,Western Metropolitan,1202.0
5599,Collingwood,71 Palmer St,2,h,888000.0,S,Ray,20/05/2017,1.6,3066.0,2.0,1.0,0.0,112.0,100.0,1900.0,Yarra City Council,-37.8001,144.9901,Northern Metropolitan,4553.0
5858,Pascoe Vale,1/142 Derby St,3,h,585000.0,S,YPA,13/05/2017,9.9,3044.0,3.0,1.0,1.0,0.0,129.0,2000.0,Moreland City Council,-37.7243,144.9473,Northern Metropolitan,7485.0
12553,Werribee,5 Wongabeena Gr,4,h,580000.0,S,Wyndham,10/02/2018,14.7,3030.0,4.0,2.0,2.0,294.0,269.0,,Wyndham City Council,-37.90304,144.61191000000005,Western Metropolitan,16166.0
8849,Wollert,18 Wigan Cl,4,h,730000.0,PI,hockingstuart,9/09/2017,25.5,3750.0,4.0,2.0,2.0,400.0,248.0,2012.0,Whittlesea City Council,-37.61729,145.0238,Northern Metropolitan,2940.0
12324,Seaford,17 Northcote St,3,h,850000.0,S,hockingstuart/hockingstuart,9/12/2017,35.4,3198.0,3.0,1.0,3.0,700.0,118.0,1960.0,Frankston City Council,-38.09491,145.13468999999995,South-Eastern Metropolitan,8077.0
8299,Melbourne,709/87 Franklin St,2,u,565000.0,S,MICM,29/07/2017,0.0,3000.0,2.0,1.0,0.0,89.0,85.0,2003.0,Melbourne City Council,-37.80802,144.96168,Northern Metropolitan,17496.0
4075,Seddon,11 Hotham St,3,h,1395000.0,SP,Jas,16/04/2016,6.6,3011.0,3.0,1.0,2.0,467.0,155.0,1946.0,Maribyrnong City Council,-37.8093,144.8941,Western Metropolitan,2417.0
4058,Rosanna,23 Silk St,3,h,908000.0,S,Miles,30/07/2016,11.4,3084.0,3.0,1.0,2.0,692.0,125.0,1950.0,Banyule City Council,-37.7345,145.0753,Eastern Metropolitan,3540.0
6462,Hawthorn,14/36 Lisson Gr,1,u,560000.0,S,Kay,3/06/2017,5.3,3122.0,1.0,1.0,1.0,0.0,47.0,1970.0,Boroondara City Council,-37.82694,145.03094,Southern Metropolitan,11308.0
8066,Jacana,12 Lorraine Cr,3,h,528000.0,SP,RW,22/07/2017,14.0,3047.0,3.0,1.0,3.0,588.0,92.0,1960.0,Hume City Council,-37.68306,144.90928,Northern Metropolitan,851.0
8760,Mentone,14A Teague Av,3,t,875000.0,S,hockingstuart,9/09/2017,20.0,3194.0,3.0,2.0,2.0,165.0,19.0,,Kingston City Council,-37.97904000000001,145.06385,South-Eastern Metropolitan,6162.0
11117,Richmond,8 Stanley St,3,h,,VB,Jellis,28/10/2017,2.4,3121.0,3.0,2.0,3.0,348.0,128.0,1890.0,Yarra City Council,-37.82261,144.99479,Northern Metropolitan,14949.0
874,Brighton East,25 Camperdown St,5,h,2550000.0,PI,RT,15/10/2016,10.7,3187.0,5.0,3.0,2.0,551.0,346.0,2016.0,Bayside City Council,-37.9176,145.009,Southern Metropolitan,6938.0
1102,Burwood,7 Wattlebird Ct,4,h,2000000.0,S,Fletchers,7/05/2016,11.7,3125.0,4.0,3.0,2.0,928.0,229.0,1996.0,Monash City Council,-37.842,145.102,Southern Metropolitan,5678.0
10109,Glen Waverley,3/2 Bridget St,4,t,,PI,Harcourts,7/10/2017,16.7,3150.0,2.0,1.0,1.0,,93.0,1970.0,Monash City Council,-37.88633,145.16073,Eastern Metropolitan,15321.0
3892,Richmond,30 Dickmann St,3,h,,S,Biggin,3/12/2016,2.6,3121.0,3.0,2.0,2.0,0.0,172.0,,Yarra City Council,-37.825,144.9973,Northern Metropolitan,14949.0
11796,Templestowe Lower,69 Hodgson St,4,h,1699000.0,SA,Ray,25/11/2017,12.4,3107.0,4.0,2.0,2.0,730.0,205.0,1965.0,Manningham City Council,-37.7617,145.1041,Eastern Metropolitan,5420.0
9210,Caulfield South,37 Saturn St,5,h,2450000.0,PI,Gary,19/08/2017,8.7,3162.0,5.0,4.0,2.0,554.0,312.0,2017.0,Glen Eira City Council,-37.89718,145.01657,Southern Metropolitan,5051.0
9963,Seddon,48 Hamilton St,4,h,1502000.0,SP,Sweeney,26/08/2017,5.1,3011.0,4.0,3.0,1.0,934.0,199.0,2014.0,Maribyrnong City Council,-37.80898,144.88701,Western Metropolitan,2417.0
11183,Wantirna,2 Prenton Ct,4,h,952000.0,S,Barry,28/10/2017,14.7,3152.0,4.0,2.0,1.0,,169.0,1976.0,Knox City Council,-37.85251,145.22899999999996,Eastern Metropolitan,5424.0
10766,Wheelers Hill,40 Grantchester Rd,4,h,,PI,Buxton,21/10/2017,16.7,3150.0,4.0,2.0,2.0,668.0,305.0,,Monash City Council,-37.9171,145.1932,South-Eastern Metropolitan,7392.0
879,Brighton East,38 Agnew St,3,h,1710000.0,S,hockingstuart,17/09/2016,10.7,3187.0,4.0,3.0,2.0,435.0,228.0,1915.0,Bayside City Council,-37.91,145.0113,Southern Metropolitan,6938.0
10282,Broadmeadows,1 Bittern St,4,h,680000.0,S,Stockdale,14/10/2017,14.0,3047.0,4.0,1.0,7.0,,0.0,1980.0,Hume City Council,-37.67892,144.90803,Northern Metropolitan,4294.0
6591,Toorak,2/641 Toorak Rd,2,u,682000.0,S,hockingstuart,3/06/2017,4.1,3142.0,2.0,1.0,1.0,713.0,60.0,1975.0,Stonnington City Council,-37.84301,145.02641,Southern Metropolitan,7217.0
9782,Coburg,24 Watchtower Rd,3,t,704000.0,S,Ray,26/08/2017,6.7,3058.0,3.0,2.0,2.0,,135.0,2005.0,Darebin City Council,-37.73865,144.97283000000004,Northern Metropolitan,11204.0
549,Bentleigh,9 Yawla St,4,h,2255000.0,S,hockingstuart,10/12/2016,13.0,3204.0,4.0,3.0,2.0,557.0,353.0,2008.0,Glen Eira City Council,-37.9132,145.0251,Southern Metropolitan,6795.0
12803,St Albans,15 Stradbroke Dr,3,h,,PI,Barry,3/03/2018,14.0,3021.0,3.0,2.0,1.0,321.0,152.0,2000.0,Brimbank City Council,-37.75164,144.80799,Western Metropolitan,14042.0
2667,Kensington,33 Barnett St,3,h,1260000.0,S,Nelson,19/11/2016,4.2,3031.0,3.0,2.0,2.0,250.0,147.0,1900.0,Melbourne City Council,-37.792,144.9324,Northern Metropolitan,5263.0
5831,Northcote,157 Bastings St,5,h,1750000.0,PI,Nelson,13/05/2017,5.5,3070.0,5.0,2.0,0.0,406.0,225.0,1900.0,Darebin City Council,-37.7751,145.0099,Northern Metropolitan,11364.0
6612,Albion,3 Merlow St,4,h,820000.0,S,Bells,17/06/2017,10.5,3020.0,4.0,2.0,1.0,604.0,127.0,1950.0,Brimbank City Council,-37.77967,144.81275,Western Metropolitan,2185.0
619,Bentleigh East,23 Yarraburn Cl,4,h,1100000.0,S,Hodges,14/05/2016,13.9,3165.0,4.0,2.0,1.0,274.0,190.0,2004.0,Glen Eira City Council,-37.9257,145.0735,Southern Metropolitan,10969.0
4846,Yarraville,8 Knox St,3,h,,SP,Jas,10/12/2016,7.0,3013.0,3.0,1.0,1.0,507.0,107.0,1920.0,Maribyrnong City Council,-37.815,144.89600000000004,Western Metropolitan,6543.0
5678,Glenroy,59 Pecham St,3,h,705000.0,S,Barry,22/04/2017,13.0,3046.0,3.0,1.0,2.0,694.0,110.0,1960.0,Moreland City Council,-37.6974,144.9112,Northern Metropolitan,8870.0
3459,Pascoe Vale,3/30 Snell Gr,3,h,522500.0,S,Raine,7/05/2016,9.9,3044.0,3.0,1.0,1.0,192.0,121.0,2005.0,Moreland City Council,-37.7177,144.9321,Northern Metropolitan,7485.0
5759,Maidstone,18 Pullar St,2,h,472500.0,S,Burnham,20/05/2017,9.2,3012.0,2.0,1.0,0.0,315.0,89.0,1990.0,Maribyrnong City Council,-37.7835,144.8723,Western Metropolitan,3873.0
5158,Kingsville,132 Coronation St,3,h,1035000.0,SP,Village,6/08/2016,7.8,3012.0,3.0,2.0,2.0,275.0,145.0,1920.0,Maribyrnong City Council,-37.8118,144.8801,Western Metropolitan,1808.0
4196,South Yarra,19/393 Toorak Rd,1,u,,SN,hockingstuart,25/02/2017,3.3,3141.0,1.0,1.0,0.0,0.0,55.0,1969.0,Melbourne City Council,-37.8402,145.0029,Southern Metropolitan,14887.0
3928,Richmond,5/285 Punt Rd,1,u,342000.0,S,Jellis,10/09/2016,2.6,3121.0,1.0,1.0,1.0,0.0,1.0,1970.0,Yarra City Council,-37.8214,144.9896,Northern Metropolitan,14949.0
1915,Fairfield,1/203 Station St,2,u,600000.0,VB,Jellis,27/11/2016,5.8,3078.0,2.0,1.0,2.0,0.0,75.0,1970.0,Darebin City Council,-37.7732,145.0193,Northern Metropolitan,2970.0
205,Ascot Vale,30 Rothwell St,3,h,940000.0,S,Nelson,3/12/2016,5.9,3032.0,3.0,1.0,2.0,298.0,108.0,1920.0,Moonee Valley City Council,-37.7777,144.9195,Western Metropolitan,6567.0
473,Balwyn North,47 Ellsa St,4,h,,SN,RT,12/11/2016,9.2,3104.0,4.0,2.0,1.0,1088.0,197.0,1950.0,Boroondara City Council,-37.7956,145.0962,Southern Metropolitan,7809.0
9794,Doncaster East,3/9 Dianne St,3,t,850000.0,PI,Barry,26/08/2017,14.3,3109.0,3.0,2.0,2.0,,165.0,2000.0,Manningham City Council,-37.79496,145.16394,Eastern Metropolitan,10999.0
8368,Wantirna South,11 Kirrum Cl,5,h,1310000.0,S,Harcourts,29/07/2017,14.7,3152.0,5.0,3.0,2.0,818.0,255.0,1985.0,Knox City Council,-37.87846,145.24212,Eastern Metropolitan,7082.0
480,Balwyn North,14 Dumblane St,5,h,1750000.0,PI,RW,15/10/2016,9.2,3104.0,5.0,2.0,2.0,710.0,170.0,1955.0,Boroondara City Council,-37.7907,145.0916,Southern Metropolitan,7809.0
6224,Glen Waverley,515 Springvale Rd,3,h,,PI,Ray,1/07/2017,16.7,3150.0,3.0,1.0,2.0,243.0,92.0,2000.0,Monash City Council,-37.89993,145.1618,Eastern Metropolitan,15321.0
870,Brighton East,139 Thomas St,4,h,1650000.0,SA,hockingstuart,13/08/2016,10.7,3187.0,5.0,3.0,2.0,598.0,212.0,1948.0,Bayside City Council,-37.9075,145.0248,Southern Metropolitan,6938.0
4633,Toorak,4/83 Grange Rd,3,t,1550000.0,VB,Kay,15/10/2016,4.6,3142.0,3.0,2.0,2.0,117.0,214.0,2000.0,Stonnington City Council,-37.8343,145.0112,Southern Metropolitan,7217.0
1966,Fitzroy North,22 Coleman St,2,h,,S,Nelson,15/10/2016,3.5,3068.0,2.0,1.0,0.0,116.0,73.0,1890.0,Moreland City Council,-37.7916,144.9811,Northern Metropolitan,6244.0
4976,East Melbourne,203/140 Gipps St,2,u,1935000.0,SP,Nelson,16/07/2016,1.5,3002.0,2.0,2.0,2.0,0.0,150.0,2010.0,Melbourne City Council,-37.8127,144.9847,Northern Metropolitan,3040.0
8111,Preston,27 Pender St,3,h,980000.0,S,Harrington,22/07/2017,8.4,3072.0,3.0,1.0,3.0,397.0,107.0,1925.0,Darebin City Council,-37.73724,145.00984,Northern Metropolitan,14577.0
11917,Glen Waverley,57 Hinkler Rd,3,h,,PI,Ray,6/01/2018,16.7,3150.0,3.0,2.0,1.0,726.0,168.0,1970.0,Monash City Council,-37.88099,145.17215,Eastern Metropolitan,15321.0
1582,Collingwood,5/61 Little Oxford St,2,u,672000.0,S,Jellis,24/09/2016,1.6,3066.0,2.0,1.0,1.0,0.0,60.0,2002.0,Yarra City Council,-37.8046,144.984,Northern Metropolitan,4553.0
959,Brunswick,154 Brunswick Rd,3,h,1050000.0,SP,Nelson,17/09/2016,5.2,3056.0,3.0,1.0,1.0,239.0,126.0,1910.0,Moreland City Council,-37.7776,144.963,Northern Metropolitan,11918.0
548,Bentleigh,112 Tucker Rd,4,h,1815000.0,S,Buxton,10/12/2016,13.0,3204.0,4.0,2.0,4.0,902.0,233.0,1950.0,Glen Eira City Council,-37.924,145.0504,Southern Metropolitan,6795.0
3021,Melbourne,17/180 Little Collins St,2,u,,SN,LITTLE,19/11/2016,2.8,3000.0,2.0,1.0,1.0,0.0,73.0,1890.0,Melbourne City Council,-37.8139,144.9679,Northern Metropolitan,17496.0
7734,Sunshine,75 Duke St,3,h,700000.0,SP,S&L,12/08/2017,10.5,3020.0,3.0,2.0,1.0,485.0,130.0,1950.0,Brimbank City Council,-37.78703,144.84569,Western Metropolitan,3755.0
6693,Fitzroy,10/156 Rose St,2,u,,SP,Nelson,17/06/2017,2.1,3065.0,2.0,1.0,1.0,918.0,107.0,1900.0,Yarra City Council,-37.79636,144.98167,Northern Metropolitan,5825.0
8452,Derrimut,3 Berkeley Cr,4,h,850000.0,S,Stockdale,3/09/2017,14.7,3030.0,4.0,2.0,4.0,,313.0,2010.0,Brimbank City Council,-37.79358,144.76327,Western Metropolitan,2276.0
6131,Moorabbin,3/29 Fiddes St,2,t,742500.0,S,Buxton,13/05/2017,14.6,3189.0,2.0,1.0,1.0,179.0,101.0,2001.0,Kingston City Council,-37.9369,145.0473,Southern Metropolitan,2555.0
1641,Doncaster,25 Outlook Dr,3,h,1362000.0,S,Philip,27/11/2016,13.9,3108.0,3.0,1.0,2.0,798.0,132.0,1960.0,Manningham City Council,-37.7894,145.1333,Eastern Metropolitan,9028.0
7093,Coburg North,10 Arthur St,3,h,865000.0,S,Ray,27/05/2017,6.7,3058.0,3.0,2.0,2.0,677.0,110.0,1960.0,Darebin City Council,-37.72361,144.9837,Northern Metropolitan,3445.0
8793,Pascoe Vale,6/6 Hazel Gr,1,u,436000.0,S,Nelson,9/09/2017,8.5,3044.0,1.0,1.0,1.0,,62.0,1970.0,Moreland City Council,-37.7309,144.94038999999995,Northern Metropolitan,7485.0
10089,Edithvale,65 Fraser Av,2,h,715000.0,S,Barry,7/10/2017,27.0,3196.0,2.0,2.0,1.0,722.0,90.0,1960.0,Kingston City Council,-38.03842,145.11613,South-Eastern Metropolitan,2546.0
2795,Maidstone,8/101 Ballarat Rd,2,u,275000.0,PI,Burnham,3/12/2016,9.2,3012.0,2.0,1.0,1.0,1972.0,63.0,1960.0,Maribyrnong City Council,-37.7863,144.8769,Western Metropolitan,3873.0
8328,Point Cook,48 Dalkeith Dr,4,h,,SP,Reliance,29/07/2017,14.7,3030.0,4.0,2.0,2.0,626.0,212.0,2003.0,Wyndham City Council,-37.8916,144.7475,Western Metropolitan,15542.0
8072,Lalor,69 Monash St,3,h,560000.0,S,Love,22/07/2017,16.3,3075.0,3.0,1.0,2.0,535.0,104.0,1970.0,Whittlesea City Council,-37.6615,145.02761,Northern Metropolitan,8279.0
4433,Sunshine West,4 Day St,3,h,520000.0,S,Barry,27/06/2016,13.5,3020.0,3.0,1.0,2.0,691.0,170.0,1960.0,Brimbank City Council,-37.7886,144.8138,Western Metropolitan,6763.0
13239,Glenroy,25 Hilda St,3,h,550000.0,VB,Stockdale,17/03/2018,11.2,3046.0,3.0,1.0,1.0,308.0,93.0,1950.0,Moreland City Council,-37.6988,144.93355,Northern Metropolitan,8870.0
10708,Ringwood,6 Woodchurch Cl,3,h,,S,Noel,21/10/2017,19.9,3134.0,3.0,2.0,2.0,,152.0,1983.0,Maroondah City Council,-37.78516,145.25475,Eastern Metropolitan,7785.0
8247,Endeavour Hills,9 Knight Ct,3,h,676000.0,SP,O'Brien,29/07/2017,28.5,3802.0,3.0,2.0,3.0,810.0,114.0,1980.0,Casey City Council,-37.98841,145.26001000000005,South-Eastern Metropolitan,8443.0
2297,Hadfield,6 Hyde St,3,h,,SP,Raine,24/09/2016,12.1,3046.0,3.0,1.0,2.0,597.0,132.0,1970.0,Moreland City Council,-37.7051,144.9491,Northern Metropolitan,2606.0
11016,Kurunjang,5 Playfield Ct,5,h,,SN,Pavilion,28/10/2017,31.7,3337.0,5.0,2.0,4.0,2058.0,275.0,,Melton City Council,-37.66025,144.57781,Northern Victoria,3553.0
6614,Altona,1/20 Mulga St,3,t,765000.0,S,Williams,17/06/2017,11.0,3018.0,3.0,2.0,2.0,200.0,139.0,2007.0,Hobsons Bay City Council,-37.86837,144.81502,Western Metropolitan,5301.0
11316,Camberwell,1A Gavan St,3,h,,SP,Jellis,11/11/2017,7.7,3124.0,3.0,1.0,2.0,,139.0,1955.0,Boroondara City Council,-37.8479,145.0955,Southern Metropolitan,8920.0
11483,Williams Landing,28 Australis Dr,4,h,850000.0,SP,Reliance,11/11/2017,17.6,3027.0,4.0,2.0,2.0,672.0,274.0,2010.0,Wyndham City Council,-37.8599,144.7427,Western Metropolitan,1999.0
8008,Craigieburn,70 Penhall Dr,3,h,510000.0,S,Ray,22/07/2017,20.6,3064.0,3.0,2.0,2.0,350.0,161.0,2014.0,Hume City Council,-37.56883,144.90887,Northern Metropolitan,15510.0
8700,Epping,5 Rothwell Ct,3,h,555000.0,SA,Purplebricks,9/09/2017,19.6,3076.0,3.0,2.0,4.0,,98.0,1985.0,Whittlesea City Council,-37.64107,145.03221000000005,Northern Metropolitan,10926.0
9618,Point Cook,8 Picton La,3,t,,PI,Reliance,23/09/2017,14.7,3030.0,3.0,2.0,2.0,187.0,128.0,2006.0,Wyndham City Council,-37.8781,144.74402,Western Metropolitan,15542.0
8317,Newport,22/4 Mason St,2,u,582000.0,SP,Gunn&Co,29/07/2017,6.2,3015.0,2.0,1.0,1.0,963.0,86.0,2012.0,Hobsons Bay City Council,-37.84212,144.88211,Western Metropolitan,5498.0
817,Brighton,2 Snooks Ct,4,h,,SP,Greg,27/11/2016,11.2,3186.0,4.0,4.0,2.0,586.0,423.0,2010.0,Bayside City Council,-37.9046,144.9967,Southern Metropolitan,10579.0
2857,Malvern,1 McArthur St,4,h,,S,Jellis,25/02/2017,7.4,3144.0,4.0,2.0,2.0,338.0,126.0,1930.0,Stonnington City Council,-37.8573,145.0389,Southern Metropolitan,4675.0
8956,Footscray,2/30 Eldridge St,2,u,316000.0,S,Sweeney,16/09/2017,5.1,3011.0,2.0,1.0,1.0,,220.0,1970.0,Maribyrnong City Council,-37.7885,144.89326,Western Metropolitan,7570.0
3494,Pascoe Vale,5 Virginia St,3,h,600000.0,PI,Re,23/04/2016,9.9,3044.0,3.0,1.0,4.0,557.0,111.0,1955.0,Moreland City Council,-37.7156,144.94299999999996,Northern Metropolitan,7485.0
13733,Williamstown,13 Kingshott Cl,5,h,2020000.0,S,Greg,24/02/2018,6.8,3016.0,5.0,3.0,2.0,450.0,241.0,2015.0,Hobsons Bay City Council,-37.8618,144.87855,Western Metropolitan,6380.0
13088,Strathmore,19 Mascoma St,2,h,1300000.0,S,Brad,17/02/2018,8.2,3041.0,2.0,1.0,0.0,717.0,104.0,1950.0,Moonee Valley City Council,-37.72794,144.92021,Western Metropolitan,3284.0
6904,Glen Waverley,7 Floreat Ct,5,h,,PI,Barry,24/06/2017,16.7,3150.0,5.0,5.0,2.0,728.0,412.31,1960.0,Monash City Council,-37.87222,145.15475,Eastern Metropolitan,15321.0
9321,Maribyrnong,3/50 Middle Rd,1,u,,PI,Brad,19/08/2017,4.3,3032.0,1.0,1.0,1.0,,33.0,1970.0,Maribyrnong City Council,-37.76722,144.88987,Western Metropolitan,4918.0
13260,Hillside,175 Community Hub,4,h,640000.0,PI,Prof.,17/03/2018,18.0,3037.0,4.0,2.0,4.0,650.0,180.0,2001.0,Brimbank City Council,-37.69971,144.74623,Western Metropolitan,5556.0
7213,Maribyrnong,107 Gatehouse Pl,2,u,450000.0,SP,Raine,27/05/2017,4.3,3032.0,2.0,1.0,1.0,0.0,93.0,1940.0,Maribyrnong City Council,-37.77296,144.88057,Western Metropolitan,4918.0
10694,Port Melbourne,214 Albert St,2,h,,VB,Marshall,21/10/2017,3.5,3207.0,2.0,1.0,1.0,172.0,89.0,1960.0,Melbourne City Council,-37.83409,144.93825,Southern Metropolitan,8648.0
10775,Albert Park,335 Montague St,4,h,,S,Marshall,28/10/2017,3.0,3206.0,4.0,3.0,2.0,241.0,217.0,1880.0,Port Phillip City Council,-37.84198,144.95656,Southern Metropolitan,3280.0
3357,Northcote,8 Reid St,2,h,1095000.0,S,Ray,22/08/2016,5.5,3070.0,2.0,1.0,2.0,306.0,86.0,1910.0,Darebin City Council,-37.7644,145.004,Northern Metropolitan,11364.0
7305,Thornbury,2/124 Flinders St,2,u,745000.0,S,McGrath,27/05/2017,7.0,3071.0,2.0,1.0,1.0,120.0,70.0,1975.0,Darebin City Council,-37.75668,145.00929,Northern Metropolitan,8870.0
623,Bentleigh East,18 Normanby Rd,3,h,930000.0,SP,Buxton,16/04/2016,13.9,3165.0,3.0,1.0,2.0,588.0,133.0,1960.0,Glen Eira City Council,-37.9286,145.069,Southern Metropolitan,10969.0
9078,Richmond,37 Spencer Pl,3,t,1500000.0,VB,Jellis,16/09/2017,2.4,3121.0,3.0,2.0,2.0,72.0,145.0,2011.0,Yarra City Council,-37.81937,145.00146,Northern Metropolitan,14949.0
514,Balwyn North,2B Lemon Rd,3,h,,S,Jellis,25/02/2017,9.2,3104.0,3.0,2.0,2.0,293.0,220.0,2014.0,Boroondara City Council,-37.793,145.0996,Southern Metropolitan,7809.0
13401,Yarraville,42 Kingston St,2,h,939000.0,SP,hockingstuart,17/03/2018,6.3,3013.0,2.0,1.0,,188.0,75.0,1920.0,Maribyrnong City Council,-37.81449,144.88065,Western Metropolitan,6543.0
7328,Ashburton,9 Poulter St,3,h,,PI,Buxton,8/07/2017,10.2,3147.0,3.0,1.0,1.0,710.0,106.0,1955.0,Boroondara City Council,-37.86349000000001,145.08936,Southern Metropolitan,3052.0
1838,Essendon,9/160 Napier St,1,u,280000.0,SP,Pagan,16/04/2016,8.0,3040.0,1.0,1.0,1.0,0.0,49.0,1960.0,Moonee Valley City Council,-37.7475,144.9194,Western Metropolitan,9264.0
10151,Maidstone,11 Wattle Rd,3,h,902000.0,SP,RW,7/10/2017,6.4,3012.0,3.0,1.0,2.0,,131.0,1975.0,Maribyrnong City Council,-37.77784000000001,144.88373,Western Metropolitan,3873.0
7824,Ferntree Gully,5 Bruce Cr,4,h,748888.0,S,Ray,15/07/2017,24.8,3156.0,4.0,2.0,4.0,1014.0,280.0,1960.0,Knox City Council,-37.88189000000001,145.29148,Eastern Metropolitan,10788.0
8788,Oakleigh South,24 Columbia St,3,h,1110000.0,S,Buxton,9/09/2017,15.5,3167.0,3.0,1.0,2.0,704.0,120.0,1970.0,Kingston City Council,-37.93409000000001,145.08383,South-Eastern Metropolitan,3692.0
37,Airport West,23 Hart St,2,h,603000.0,S,Nelson,4/03/2017,13.5,3042.0,2.0,1.0,1.0,272.0,84.0,1950.0,Moonee Valley City Council,-37.7294,144.888,Western Metropolitan,3464.0
8466,Endeavour Hills,68 Scotsburn Wy,3,h,613000.0,S,Fletchers,3/09/2017,28.5,3802.0,3.0,1.0,2.0,,97.0,1975.0,Casey City Council,-37.97058,145.26699,South-Eastern Metropolitan,8443.0
6012,Templestowe Lower,30 Parker St,4,h,,S,Barry,22/04/2017,13.8,3107.0,4.0,2.0,2.0,839.0,200.0,1975.0,Manningham City Council,-37.7568,145.1176,Eastern Metropolitan,5420.0
547,Bentleigh,13/27 Patterson Rd,2,u,650000.0,SP,hockingstuart,10/12/2016,13.0,3204.0,2.0,1.0,1.0,116.0,92.0,1960.0,Glen Eira City Council,-37.9245,145.0336,Southern Metropolitan,6795.0
3944,Richmond,38a Buckingham St,2,t,930000.0,S,Jellis,14/05/2016,2.6,3121.0,2.0,1.0,1.0,97.0,85.0,2004.0,Yarra City Council,-37.814,145.002,Northern Metropolitan,14949.0
2334,Hampton,1/33 Holyrood St,3,h,1460000.0,S,Buxton,15/10/2016,13.7,3188.0,3.0,2.0,2.0,413.0,137.0,1970.0,Bayside City Council,-37.933,144.9975,Southern Metropolitan,5454.0
12730,Malvern East,1794 Malvern Rd,4,h,,SP,Marshall,3/03/2018,8.4,3145.0,4.0,2.0,3.0,665.0,205.0,1930.0,Stonnington City Council,-37.86814,145.05942,Southern Metropolitan,8801.0
10900,Coburg North,141 Elizabeth St,5,h,1190000.0,S,Jellis,28/10/2017,6.7,3058.0,5.0,3.0,2.0,460.0,253.0,2013.0,Darebin City Council,-37.73108,144.98351,Northern Metropolitan,3445.0
7021,Abbotsford,67 Yarra St,3,h,1402500.0,S,Jellis,27/05/2017,3.0,3067.0,3.0,1.0,1.0,270.0,101.0,1960.0,Yarra City Council,-37.8023,144.99615,Northern Metropolitan,4019.0
4933,Brunswick East,4/37 Brunswick Rd,2,u,656000.0,S,Collins,10/12/2016,4.5,3057.0,2.0,1.0,1.0,0.0,79.0,1960.0,Moreland City Council,-37.7786,144.9753,Northern Metropolitan,5533.0
3461,Pascoe Vale,60 Kent Rd,2,h,741000.0,S,Raine,7/11/2016,9.9,3044.0,2.0,1.0,2.0,520.0,300.0,2006.0,Moreland City Council,-37.7204,144.9446,Northern Metropolitan,7485.0
543,Bentleigh,58 London St,4,t,1155000.0,S,Buxton,10/09/2016,13.0,3204.0,4.0,3.0,2.0,271.0,205.0,2010.0,Glen Eira City Council,-37.9252,145.0494,Southern Metropolitan,6795.0
6742,Lalor,11 Bruce St,3,h,638000.0,S,Harcourts,17/06/2017,16.3,3075.0,3.0,1.0,2.0,679.0,130.0,1965.0,Whittlesea City Council,-37.67304,145.03396999999995,Northern Metropolitan,8279.0
5453,Bentleigh East,978 North Rd,3,h,959000.0,S,Ray,29/04/2017,13.9,3165.0,3.0,2.0,2.0,557.0,119.0,1960.0,Glen Eira City Council,-37.9076,145.06799999999996,Southern Metropolitan,10969.0
7414,Glenroy,4/71 Station Rd,2,t,400000.0,VB,Nelson,8/07/2017,11.2,3046.0,2.0,1.0,1.0,102.0,70.0,2012.0,Moreland City Council,-37.71122,144.91863,Northern Metropolitan,8870.0
5650,Footscray,2/119 Summerhill Rd,3,t,760000.0,VB,Jas,8/04/2017,6.4,3011.0,3.0,1.0,1.0,219.0,3.0,2011.0,Maribyrnong City Council,-37.796,144.8819,Western Metropolitan,7570.0
6170,Altona Meadows,3 Parham Ct,3,h,,SN,Barry,1/07/2017,15.5,3028.0,3.0,1.0,3.0,568.0,142.1,1980.0,Hobsons Bay City Council,-37.87931,144.78753,Western Metropolitan,7630.0
7011,Vermont,41 Carinya Rd,4,h,1235000.0,SP,Noel,24/06/2017,17.2,3133.0,4.0,2.0,4.0,624.0,161.0,1960.0,Maroondah City Council,-37.83344,145.19063,Eastern Metropolitan,4181.0
8074,Maidstone,7 Churchill Av,3,h,681000.0,SP,Biggin,22/07/2017,6.4,3012.0,3.0,1.0,2.0,523.0,93.82,1950.0,Maribyrnong City Council,-37.78242,144.86955,Western Metropolitan,3873.0
5625,Fawkner,42a Murray St,3,u,532000.0,S,Ray,13/05/2017,12.4,3060.0,3.0,2.0,1.0,207.0,205.0,2007.0,Hume City Council,-37.7049,144.9631,Northern Metropolitan,5070.0
6921,Hawthorn,24/1 Muir St,3,h,,PI,Marshall,24/06/2017,5.3,3122.0,3.0,2.0,1.0,0.0,109.5,1999.0,Boroondara City Council,-37.81442,145.01531,Southern Metropolitan,11308.0
12445,Yarraville,28 Regent St,3,h,,SP,Biggin,3/02/2018,6.3,3013.0,3.0,1.0,2.0,209.0,100.0,1940.0,Maribyrnong City Council,-37.81209000000001,144.8874,Western Metropolitan,6543.0
